movieID,title,year,genres_str,directorName,actors_str,tags_str,content_soup,primary_genre
82,Antonia,1995,Comedy Drama,marleen_gorris,els_dottermans jan_decleir marina_de_graaf mil_seghers willeke_van_ammelrooy,nudity_(full_frontal) sad_but_good intellectual toronto_film_festival_winner strong_woman,Comedy Drama Comedy Drama marleen_gorris els_dottermans jan_decleir marina_de_graaf mil_seghers willeke_van_ammelrooy nudity_(full_frontal) sad_but_good intellectual toronto_film_festival_winner strong_woman,Comedy
83,Once Upon a Time... When We Were Colored,1995,Drama,tim_reid,al_freeman_jr. bernie_casey damon_hines isaac_hayes polly_bergen,,Drama Drama tim_reid al_freeman_jr. bernie_casey damon_hines isaac_hayes polly_bergen,Drama
84,Last Summer in the Hamptons,1995,Comedy Drama,henry_jaglom,jon_robin_baitz martha_plimpton melissa_leo victoria_foyt viveca_lindfors,,Comedy Drama Comedy Drama henry_jaglom jon_robin_baitz martha_plimpton melissa_leo victoria_foyt viveca_lindfors,Comedy
85,Angels and Insects,1995,Drama Romance,philip_haas,douglas_henshall jeremy_kemp kristin_scott_thomas mark_rylance patsy_kensit,a_s_byatt adaptation 19th_century to_see,Drama Romance Drama Romance philip_haas douglas_henshall jeremy_kemp kristin_scott_thomas mark_rylance patsy_kensit a_s_byatt adaptation 19th_century to_see,Drama
86,White Squall,1996,Adventure Drama,director_ridley_scott,caroline_goodall jeff_bridges jeremy_sisto john_savage scott_wolf,ridley_scott storm,Adventure Drama Adventure Drama director_ridley_scott caroline_goodall jeff_bridges jeremy_sisto john_savage scott_wolf ridley_scott storm,Adventure
87,Dunston Checks In,1996,Children Comedy,ken_kwapis,eric_lloyd faye_dunaway graham_sack jason_alexander rupert_everett,,Children Comedy Children Comedy ken_kwapis eric_lloyd faye_dunaway graham_sack jason_alexander rupert_everett,Children
88,Black Sheep,2006,Comedy,jonathan_king,danielle_mason glenis_levestam nathan_meister peter_feeney tammy_davis,comedy chris_farley,Comedy Comedy jonathan_king danielle_mason glenis_levestam nathan_meister peter_feeney tammy_davis comedy chris_farley,Comedy
89,Nick of Time,1995,Action Thriller,john_badham,charles_s._dutton christopher_walken johnny_depp peter_strauss roma_maffia,johnny_depp christopher_walken,Action Thriller Action Thriller john_badham charles_s._dutton christopher_walken johnny_depp peter_strauss roma_maffia johnny_depp christopher_walken,Action
90,The Journey of August King,1995,Drama,john_duigan,jason_patric larry_drake nesbitt_blaisdell sam_waterston thandie_newton,,Drama Drama john_duigan jason_patric larry_drake nesbitt_blaisdell sam_waterston thandie_newton,Drama
92,Mary Reilly,1996,Drama Horror Thriller,stephen_frears,george_cole glenn_close john_malkovich julia_roberts kathy_staff,cant_remember john_malkovich,Drama Horror Thriller Drama Horror Thriller stephen_frears george_cole glenn_close john_malkovich julia_roberts kathy_staff cant_remember john_malkovich,Drama
93,Vampire in Brooklyn,1995,Comedy Romance,wes_craven,allen_payne angela_bassett eddie_murphy john_witherspoon kadeem_hardison,angela_bassett,Comedy Romance Comedy Romance wes_craven allen_payne angela_bassett eddie_murphy john_witherspoon kadeem_hardison angela_bassett,Comedy
94,Beautiful Girls,1996,Comedy Drama Romance,ted_demme,annabeth_gish matt_dillon michael_rapaport noah_emmerich timothy_hutton,uma_thurman beautiful,Comedy Drama Romance Comedy Drama Romance ted_demme annabeth_gish matt_dillon michael_rapaport noah_emmerich timothy_hutton uma_thurman beautiful,Comedy
95,Broken Arrow,1996,Action Adventure Thriller,john_woo,bob_gunton christian_slater delroy_lindo john_travolta samantha_mathis,action nuclear_bomb foqam watch want scope mark_gordon_productions,Action Adventure Thriller Action Adventure Thriller john_woo bob_gunton christian_slater delroy_lindo john_travolta samantha_mathis action nuclear_bomb foqam watch want scope mark_gordon_productions,Action
96,In the Bleak Midwinter,1995,Comedy Drama,kenneth_branagh,gerard_horan mark_hadfield michael_maloney nicholas_farrell richard_briers,theater,Comedy Drama Comedy Drama kenneth_branagh gerard_horan mark_hadfield michael_maloney nicholas_farrell richard_briers theater,Comedy
97,La haine,1995,Drama,mathieu_kassovitz,edouard_montoute françois_levantal hubert_kounde said_taghmaoui vincent_cassel,racism disturbing black_and_white bleak social_commentary cynical biting confrontational riot drugs,Drama Drama mathieu_kassovitz edouard_montoute françois_levantal hubert_kounde said_taghmaoui vincent_cassel racism disturbing black_and_white bleak social_commentary cynical biting confrontational riot drugs,Drama
98,Going Shopping,2005,Action Thriller,henry_jaglom,bruce_davison lee_grant mae_whitman rob_morrow victoria_foyt,want_to_own jude_law directorial_debut,Action Thriller Action Thriller henry_jaglom bruce_davison lee_grant mae_whitman rob_morrow victoria_foyt want_to_own jude_law directorial_debut,Action
99,Heidi Fleiss: Hollywood Madam,1995,Documentary,nick_broomfield,cookie heidi_fleiss ivan_nagy madam_alex nick_broomfield,,Documentary Documentary nick_broomfield cookie heidi_fleiss ivan_nagy madam_alex nick_broomfield,Documentary
100,City Hall,1996,Drama Thriller,harold_becker,al_pacino bridget_fonda danny_aiello john_cusack martin_landau,politics own,Drama Thriller Drama Thriller harold_becker al_pacino bridget_fonda danny_aiello john_cusack martin_landau politics own,Drama
101,Bottle Rocket,1996,Adventure Comedy Crime Romance,wes_anderson,james_caan luke_wilson lumi_cavazos owen_wilson robert_musgrave,wes_anderson quirky seen_more_than_once bill_murray tv sweet torent owen_wilson directorial_debut need_to_own,Adventure Comedy Crime Romance Adventure Comedy Crime Romance wes_anderson james_caan luke_wilson lumi_cavazos owen_wilson robert_musgrave wes_anderson quirky seen_more_than_once bill_murray tv sweet torent owen_wilson directorial_debut need_to_own,Adventure
102,Mr. Wrong,1996,Comedy,nick_castle,bill_pullman dean_stockwell ellen_degeneres joan_cusack joan_plowright,,Comedy Comedy nick_castle bill_pullman dean_stockwell ellen_degeneres joan_cusack joan_plowright,Comedy
103,Unforgettable,1996,Mystery Sci-Fi Thriller,john_dahl,christopher_mcdonald kim_cattrall linda_fiorentino peter_coyote ray_liotta,,Mystery Sci-Fi Thriller Mystery Sci-Fi Thriller john_dahl christopher_mcdonald kim_cattrall linda_fiorentino peter_coyote ray_liotta,Mystery
104,Happy Gilmore,1996,Comedy,dennis_dugan,adam_sandler carl_weathers christopher_mcdonald frances_bay julie_bowen,golf adam_sandler seen_more_than_once sports hayao_miyazaki test_tag foqam hockey divx1 haha,Comedy Comedy dennis_dugan adam_sandler carl_weathers christopher_mcdonald frances_bay julie_bowen golf adam_sandler seen_more_than_once sports hayao_miyazaki test_tag foqam hockey divx1 haha,Comedy
105,The Bridges of Madison County,1995,Drama Romance,clint_eastwood,annie_corley clint_eastwood jim_haynie meryl_streep victor_slezak,heartwarming owned based_on_a_book chick_flick adapted_from:book warm sentimental wistful tearjerking lyrical,Drama Romance Drama Romance clint_eastwood annie_corley clint_eastwood jim_haynie meryl_streep victor_slezak heartwarming owned based_on_a_book chick_flick adapted_from:book warm sentimental wistful tearjerking lyrical,Drama
106,Keiner liebt mich,1994,Comedy Drama,doris_dörrie,anja_hoffmann elisabeth_trissenaar erwin_grosche joachim_król lorose_keller,,Comedy Drama Comedy Drama doris_dörrie anja_hoffmann elisabeth_trissenaar erwin_grosche joachim_król lorose_keller,Comedy
107,Muppet Treasure Island,1996,Adventure Children Comedy Musical,brian_henson,billy_connolly frank_oz jennifer_saunders kevin_bishop tim_curry,pirates muppets based_on_a_book franchise talking_animals tim_curry steve_whitmire,Adventure Children Comedy Musical Adventure Children Comedy Musical brian_henson billy_connolly frank_oz jennifer_saunders kevin_bishop tim_curry pirates muppets based_on_a_book franchise talking_animals tim_curry steve_whitmire,Adventure
110,Braveheart,1995,Action Drama War,mel_gibson,brendan_gleeson catherine_mccormack mel_gibson patrick_mcgoohan sophie_marceau,mel_gibson drama oscar_(best_picture) medieval epic scotland action nudity_(topless) oscar_(best_directing) war,Action Drama War Action Drama War mel_gibson brendan_gleeson catherine_mccormack mel_gibson patrick_mcgoohan sophie_marceau mel_gibson drama oscar_(best_picture) medieval epic scotland action nudity_(topless) oscar_(best_directing) war,Action
111,Taxi Driver,1976,Crime Drama Thriller,martin_scorsese,peter_boyle albert_brooks cybill_shepherd harvey_keitel robert_de_niro,cult_film martin_scorsese assassination robert_de_niro forceful classic jodie_foster atmospheric golden_palm neonoir,Crime Drama Thriller Crime Drama Thriller martin_scorsese peter_boyle albert_brooks cybill_shepherd harvey_keitel robert_de_niro cult_film martin_scorsese assassination robert_de_niro forceful classic jodie_foster atmospheric golden_palm neonoir,Crime
112,Hung fan kui,1995,Action Adventure Comedy Crime,stanley_tong,anita_mui bill_tung francoise_yip jackie_chan marc_akerstream,jackie_chan martial_arts kung_fu hong_kong rutger_hauer kungfu,Action Adventure Comedy Crime Action Adventure Comedy Crime stanley_tong anita_mui bill_tung francoise_yip jackie_chan marc_akerstream jackie_chan martial_arts kung_fu hong_kong rutger_hauer kungfu,Action
113,Before and After,1996,Drama Mystery,barbet_schroeder,alfred_molina edward_furlong julia_weldon liam_neeson meryl_streep,,Drama Mystery Drama Mystery barbet_schroeder alfred_molina edward_furlong julia_weldon liam_neeson meryl_streep,Drama
114,Margaret's Museum,1995,Drama,mort_ransen,clive_russell craig_olejnik helena_bonham_carter kate_nelligan kenneth_welsh,less_than_300_ratings,Drama Drama mort_ransen clive_russell craig_olejnik helena_bonham_carter kate_nelligan kenneth_welsh less_than_300_ratings,Drama
115,Le bonheur est dans le pré,1995,Comedy,étienne_chatiliez,eddy_mitchell michel_serrault sabine_azéma,,Comedy Comedy étienne_chatiliez eddy_mitchell michel_serrault sabine_azéma,Comedy
116,Anne Frank Remembered,1995,Documentary,john_blair,anne_frank ashley_johnson glenn_close kenneth_branagh miep_gies,true_story the_shoah oscar_(best_documentary_feature) bbc_produced archive_footage,Documentary Documentary john_blair anne_frank ashley_johnson glenn_close kenneth_branagh miep_gies true_story the_shoah oscar_(best_documentary_feature) bbc_produced archive_footage,Documentary
117,The Young Poisoner's Handbook,1995,Crime Drama,benjamin_ross,antony_sher charlotte_coleman dorothea_alexander hugh_o'conor jack_deam,disturbing,Crime Drama Crime Drama benjamin_ross antony_sher charlotte_coleman dorothea_alexander hugh_o'conor jack_deam disturbing,Crime
118,If Lucy Fell,1996,Comedy Romance,eric_schaeffer,ben_stiller elle_macpherson eric_schaeffer james_rebhorn sarah_jessica_parker,,Comedy Romance Comedy Romance eric_schaeffer ben_stiller elle_macpherson eric_schaeffer james_rebhorn sarah_jessica_parker,Comedy
119,Steal Big Steal Little,1995,Comedy,andrew_davis,alan_arkin ally_walker andy_garcia joe_pantoliano rachel_ticotin,,Comedy Comedy andrew_davis alan_arkin ally_walker andy_garcia joe_pantoliano rachel_ticotin,Comedy
120,Race the Sun,1996,Drama,charles_t._kanganis,casey_affleck eliza_dushku halle_berry james_belushi kevin_tighe,,Drama Drama charles_t._kanganis casey_affleck eliza_dushku halle_berry james_belushi kevin_tighe,Drama
121,The Boys of St. Vincent,1992,Drama,john_n._smith,brian_dodd henry_czerny johnny_morina lise_roy sebastian_spence,child_abuse,Drama Drama john_n._smith brian_dodd henry_czerny johnny_morina lise_roy sebastian_spence child_abuse,Drama
122,Boomerang,1992,Comedy Romance,reginald_hudlin,david_alan_grier eddie_murphy grace_jones halle_berry robin_givens,cant_remember dating,Comedy Romance Comedy Romance reginald_hudlin david_alan_grier eddie_murphy grace_jones halle_berry robin_givens cant_remember dating,Comedy
123,Chung Hing sam lam,1994,Drama Mystery Romance,kar_wai_wong,brigitte_lin faye_wong takeshi_kaneshiro tony_leung_chiu-wai valerie_chow,wong_kar_wai on_dvr dreamlike smuggling good_music stylized ironic narrated reflective obsession,Drama Mystery Romance Drama Mystery Romance kar_wai_wong brigitte_lin faye_wong takeshi_kaneshiro tony_leung_chiu-wai valerie_chow wong_kar_wai on_dvr dreamlike smuggling good_music stylized ironic narrated reflective obsession,Drama
124,L'uomo delle stelle,1995,Drama,giuseppe_tornatore,antonella_attili clelia_rondinella franco_scaldati jane_alexander leo_gullotta,,Drama Drama giuseppe_tornatore antonella_attili clelia_rondinella franco_scaldati jane_alexander leo_gullotta,Drama
125,Flirting with Disaster,1996,Comedy,david_o._russell,george_segal ben_stiller mary_tyler_moore patricia_arquette téa_leoni,want_to_see_again screwball_comedy,Comedy Comedy david_o._russell george_segal ben_stiller mary_tyler_moore patricia_arquette téa_leoni want_to_see_again screwball_comedy,Comedy
126,The Neverending Story III,1994,Adventure Children Fantasy,peter_macdonald,carole_finn freddie_jones jack_black jason_james_richter julie_cox,,Adventure Children Fantasy Adventure Children Fantasy peter_macdonald carole_finn freddie_jones jack_black jason_james_richter julie_cox,Adventure
128,Jupiter's Wife,1995,Documentary,michel_negroponte,maggie_cogan katina_pendleton,,Documentary Documentary michel_negroponte maggie_cogan katina_pendleton,Documentary
129,Pie in the Sky,1996,Comedy Romance,bryan_gordon,anne_heche christine_ebersole john_goodman josh_charles peter_riegert,,Comedy Romance Comedy Romance bryan_gordon anne_heche christine_ebersole john_goodman josh_charles peter_riegert,Comedy
130,Angela's Ashes,1999,Drama,alan_parker,michael_legge ciaran_owens emily_watson joe_breen robert_carlyle,,Drama Drama alan_parker michael_legge ciaran_owens emily_watson joe_breen robert_carlyle,Drama
131,Frankie Starlight,1995,Drama Romance,michael_lindsay-hogg,anne_parillaud corban_walker gabriel_byrne matt_dillon rudi_davies,,Drama Romance Drama Romance michael_lindsay-hogg anne_parillaud corban_walker gabriel_byrne matt_dillon rudi_davies,Drama
132,The Curse of the Jade Scorpion,2001,Thriller,woody_allen,dan_aykroyd elizabeth_berkley helen_hunt john_schuck woody_allen,nudity_(rear) san_francisco flop,Thriller Thriller woody_allen dan_aykroyd elizabeth_berkley helen_hunt john_schuck woody_allen nudity_(rear) san_francisco flop,Thriller
134,Sonic Outlaws,1995,Documentary,craig_baldwin,chris_grigg don_joyce doug_kahn lloyd_dunn mark_hosler,,Documentary Documentary craig_baldwin chris_grigg don_joyce doug_kahn lloyd_dunn mark_hosler,Documentary
135,Down Periscope,1996,Comedy,david_s._ward,bruce_dern kelsey_grammer lauren_holly rip_torn rob_schneider,good_comedy submarine rip_torn harry_dean_stanton william_h_macy harland_williams bruce_dern,Comedy Comedy david_s._ward bruce_dern kelsey_grammer lauren_holly rip_torn rob_schneider good_comedy submarine rip_torn harry_dean_stanton william_h_macy harland_williams bruce_dern,Comedy
136,From the Journals of Jean Seberg,1995,Documentary,mark_rappaport,jean_seberg mary_bet_hurt mary_beth_hurt,,Documentary Documentary mark_rappaport jean_seberg mary_bet_hurt mary_beth_hurt,Documentary
137,Man of the Year,2006,Documentary,barry_levinson,christopher_walken jeff_goldblum laura_linney lewis_black robin_williams,,Documentary Documentary barry_levinson christopher_walken jeff_goldblum laura_linney lewis_black robin_williams,Documentary
